title,url,seendate,domain,NM_count,MO_count,ID_count,ND_count,SC_count,OH_count,ALL_RELEV_count,PA_count,AL_count,FL_count,IA_count,OR_count,NH_count,VA_count,AZ_count,KY_count,CT_count,USA_count,MI_count,KS_count,VT_count,RI_count,CA_count,ME_count,OK_count,IN_count,MS_count,NV_count,MT_count,TN_count,TX_count,GA_count,UT_count,HI_count,NE_count,MN_count,WI_count,CO_count,IL_count,WV_count,LA_count,AK_count,DE_count,NY_count,MD_count,WY_count,NC_count,SD_count,MA_count,NJ_count
What Really Behind the Continued Silly Attacks on Critical Race Theory . : ThyBlackMan . com,https://thyblackman.com/2022/01/24/whats-really-behind-the-continued-silly-attacks-on-critical-race-theory/,20220124T101500Z,thyblackman.com,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical Race Promoters Are More Odious Than Marxists They are a parasitic class of haters who only pretend to be supporting revolutionary change .   By Paul Gottfried,http://www.ruthfullyyours.com/2022/01/24/critical-race-promoters-are-more-odious-than-marxists-they-are-a-parasitic-class-of-haters-who-only-pretend-to-be-supporting-revolutionary-change-by-paul-gottfried/,20220124T110000Z,ruthfullyyours.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi Senators Walk Out in Protest Over Critical Race Theory Ban,https://www.wdkx.com/mississippi-senators-walk-out-in-protest-over-critical-race-theory-ban/,20220124T133000Z,wdkx.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Parents dispute media narrative that critical race theory is not in schools :  Ridiculous ,  a joke  ",https://www.foxnews.com/media/parents-dispute-media-narrative-critical-race-theory-is-not-in-schools-ridiculous,20220124T133000Z,foxnews.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS black senators walk out over bill prohibiting the teaching of Critical Race Theory,https://www.gopusa.com/ms-black-senators-walk-out-over-bill-prohibiting-the-teaching-of-critical-race-theory/,20220124T143000Z,gopusa.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Roots and Wing : How an American Mother Cuban Heritage Empowers Her in the Fight Against CRT,https://www.theepochtimes.com/roots-and-wings-how-an-american-mothers-cuban-heritage-empowers-her-in-the-fight-against-crt_4230763.html,20220124T203000Z,theepochtimes.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florida district cancels seminar over race theory concerns,https://mynorthwest.com/3323681/florida-district-cancels-seminar-over-race-theory-concerns/,20220124T210000Z,mynorthwest.com,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi Black Senators walk out to protest critical race theory bill | 96 . 3 WJIZ,https://wjiz.iheart.com/featured/t-roy/content/2022-01-24-mississippis-black-senators-walk-out-to-protest-critical-race-theory-bill/,20220124T213000Z,wjiz.iheart.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi Black Senators walk out to protest critical race theory bill | Power 99,https://power99.iheart.com/featured/t-roy/content/2022-01-24-mississippis-black-senators-walk-out-to-protest-critical-race-theory-bill/,20220124T213000Z,power99.iheart.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi Black Senators walk out to protest critical race theory bill | KIIZ - FM,https://kiiz.iheart.com/featured/t-roy/content/2022-01-24-mississippis-black-senators-walk-out-to-protest-critical-race-theory-bill/,20220124T214500Z,kiiz.iheart.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florida school district cancels civil rights lecture over CRT concerns,https://hotair.com/headlines/2022/01/24/florida-school-district-cancels-civil-rights-lecture-over-crt-concerns-n443595,20220124T220000Z,hotair.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi Black Senators walk out to protest critical race theory bill | The Beat Columbia,https://thebeatcolumbia.iheart.com/featured/t-roy/content/2022-01-24-mississippis-black-senators-walk-out-to-protest-critical-race-theory-bill/,20220124T220000Z,thebeatcolumbia.iheart.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCLA CRT Study Itself Shows Why Parents Are Revolting,https://www.theepochtimes.com/ucla-crt-study-itself-shows-why-parents-are-revolting_4233217.html,20220124T223000Z,theepochtimes.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRT fears prompt Osceola schools to cancel teacher training,http://www.orlandosentinel.com/news/education/os-ne-crt-osceola-history-flagler-20220124-t4dhxne6ovdkpoi6lttezsmgza-story.html,20220124T230000Z,orlandosentinel.com,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WATCH : Mississippi Black Senators Walk Out Over Stupid CRT Vote,https://crooksandliars.com/2022/01/watch-mississippi-black-senators-walk-out,20220124T231500Z,crooksandliars.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
School district cancels civil rights lecture over race theory,https://www.wtsp.com/article/news/regional/florida/florida-school-district-civil-rights-lecture-critical-race-theory/67-e1ea9031-c00d-4339-ac1b-b393733e23b6,20220125T000000Z,wtsp.com,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WashPost Disturbed By Pyromaniac Youngkin :  Lighting a Match  on CRT ? ,https://newsbusters.org/blogs/nb/scott-whitlock/2022/01/24/washpost-disturbed-pyromaniac-youngkin-lighting-match-crt,20220125T000000Z,newsbusters.org,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  This Painting Could Be the Future : Artist Jonathan Harris on Why His Viral Image  Critical Race Theory  Struck a Chord Around the Globe,https://news.artnet.com/art-world/critical-race-theory-whitewashing-painting-2062394,20220125T001500Z,news.artnet.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"COVID , Not Critical Race Theory , to Blame for School Seminar Cancellation , District Says",https://www.newsweek.com/covid-not-critical-race-theory-blame-school-seminars-cancellation-district-says-1672422,20220125T001500Z,newsweek.com,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florida school district cancels civil rights seminar over CRT concerns,https://thegrio.com/2022/01/24/florida-school-district-cancels-seminar-critical-race-theory/,20220125T010000Z,thegrio.com,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Lindsay : Critical Race Theory Is the New Form of Marxism [ Part 1 ] ,https://www.theepochtimes.com/james-lindsay-critical-race-theory-is-the-new-form-of-marxism-part-1_4233788.html,20220125T010000Z,theepochtimes.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cotton presses Cardona on teachers union letter urging social media to stifle opposition to CRT,https://www.foxnews.com/politics/tom-cotton-presses-cardona-on-teachers-union-letter-urging-social-media-to-stifle-opposition-to-crt,20220125T091500Z,foxnews.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wisconsin Senate to pass critical race theory ban,https://www.bgdailynews.com/news/politics/wisconsin-senate-to-pass-critical-race-theory-ban/article_4bae57e3-4c51-5761-b448-75dfa39df0ca.html,20220125T101500Z,bgdailynews.com,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Virginia new Republican governor , who banned critical race theory in schools , is launching a tipline for parents to report their kid teachers",http://www.msn.com/en-us/news/us/virginia-s-new-republican-governor-who-banned-critical-race-theory-in-schools-is-launching-a-tipline-for-parents-to-report-their-kids-teachers/ar-AAT7sV9,20220125T120000Z,msn.com,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LETTERS : CRT not in MLK message ; prison staff deserves a raise,https://gazette.com/opinion/letters-crt-not-in-mlks-message-prison-staff-deserves-a-raise/article_fc2fd786-7d37-11ec-92a9-47cf3bbaef78.html,20220125T133000Z,gazette.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Parents Wise Up as Dems Try to Hide Critical Race Theory,https://www.realclearpolitics.com/2022/01/25/parents_wise_up_as_dems_try_to_hide_critical_race_theory_561515.html,20220125T144500Z,realclearpolitics.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marxism a  Viru That Has Evolved Into Critical Race Theory : Author,https://www.theepochtimes.com/marxism-a-virus-that-has-evolved-into-critical-race-theory-author_4234409.html,20220125T154500Z,theepochtimes.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia Republicans move to block critical race theory instruction,https://www.gwinnettdailypost.com/news/georgia-republicans-move-to-block-critical-race-theory-instruction/article_bc40662e-0cd2-50cd-891a-53c4a9da1ecc.html,20220125T160000Z,gwinnettdailypost.com,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glenn Youngkin , Virginia governor , unveils tip line to report divisive teaching , CRT in schools",https://www.washingtontimes.com:443/news/2022/jan/25/glenn-youngkin-virginia-governor-unveils-tip-line-/,20220125T174500Z,washingtontimes.com,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia scraps CRT program critics said would have destroyed math education,https://www.bizpacreview.com/2022/01/25/virginia-scraps-crt-program-critics-said-would-have-destroyed-math-education-1192787/,20220125T174500Z,bizpacreview.com,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glenn Youngkin Sets Up Tip Line for Parents to Report CRT , Despite Not Being in Curriculum",https://www.newsweek.com/glenn-youngkin-sets-tip-line-parents-report-crt-despite-not-being-curriculum-1672741,20220125T184500Z,newsweek.com,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  Focus : Black Oklahoma : critical race theory , anti - segregation , health and wellness",https://www.kosu.org/podcast/focus-black-oklahoma/2022-01-25/focus-black-oklahoma-critical-race-theory-anti-segregation-health-and-wellness,20220125T190000Z,kosu.org,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Scraps Critical Race Theory Program,https://www.dailysignal.com/2022/01/25/virginia-scraps-critical-race-theory-program-critics-said-would-have-destroyed-math-education/,20220125T191500Z,dailysignal.com,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bill banning CRT passes state Senate , on to House",http://www.desototimes.com/news/bill-banning-crt-passes-state-senate-on-to-house/article_3eb41110-7dfd-11ec-8961-8705a703a1a0.html,20220125T194500Z,desototimes.com,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florida school district cancels seminar over race theory concerns,https://www.flcourier.com/community/education/florida-school-district-cancels-seminar-over-race-theory-concerns/article_d87a3eec-7df2-11ec-9d51-53af775b474e.html,20220125T194500Z,flcourier.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical Race Theory at UNC Gillings School of Public Health,https://www.city-journal.org:443/critical-race-theory-at-unc-gillings-school-of-public-health,20220125T201500Z,city-journal.org,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
GOP Governor Creates Tip Line to Report CRT in Schools,https://townhall.com/tipsheet/madelineleesman/2022/01/25/gop-governor-creates-tip-line-to-report-crt-in-schools-n2602337,20220125T204500Z,townhall.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Comment ? Retraction ? Apology ? PolitiFact rightly called out for BS fact - check on Virginia Lt . Gov . Winsome Sear Critical Race Theory claim,https://twitchy.com/sarahd-313035/2022/01/25/comment-retraction-apology-politifact-rightly-called-out-for-bs-fact-check-on-virginia-lt-gov-winsome-sears-critical-race-theory-claim/,20220125T214500Z,twitchy.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical race theory ban : Wisconsin Senate sends to Gov . Evers,https://www.fox6now.com/news/critical-race-theory-ban-wisconsin-senate-evers,20220125T214500Z,fox6now.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Michigan dad , a Marine vet , says critical race theory contrary to values learned in military",https://www.foxnews.com/us/michigan-dad-marine-critical-race-theory-contrary-values-military,20220125T214500Z,foxnews.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senate sends critical race theory bill to Ever desk,https://www.wispolitics.com/2022/senate-sends-critical-race-theory-bill-to-evers-desk/,20220125T231500Z,wispolitics.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gov . Reeves blasts critical race theory , touts education improvements in State of the State address",https://www.msn.com/en-us/news/us/gov-reeves-blasts-critical-race-theory-touts-education-improvements-in-state-of-the-state-address/ar-AAT8ES9,20220126T000000Z,msn.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wisconsin Senate sends ban on critical race theory to Evers,https://wislawjournal.com/2022/01/25/wisconsin-senate-sends-ban-on-critical-race-theory-to-evers/,20220126T011500Z,wislawjournal.com,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Florida School District , Citing  Critical Race Theory  Concerns , Cancels Prof Civil Rights History Lecture",http://historynewsnetwork.org/article/182273,20220126T021500Z,historynewsnetwork.org,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wisconsin Senate sends critical race theory ban to Evers,https://www.wglr.com/2022/01/25/wisconsin-senate-sends-critical-race-theory-ban-to-evers/,20220126T031500Z,wglr.com,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
How CRT debate evolved into curriculum transparency in Kansas,https://www.cjonline.com/story/news/education/2022/01/25/critical-race-theory-kansas-what-is-crt-meaning-schools-curriculum/9201821002/,20220126T033000Z,cjonline.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Public , NAACP urge Volusia schools to continue Black history education amid critical race theory ban",https://www.fox35orlando.com/news/public-naacp-urge-volusia-county-schools-to-continue-black-history-education-amid-critical-race-theory-ban,20220126T051500Z,fox35orlando.com,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 - 26 - 22 wi senate sends critical race theory ban to evers,http://www.great98.net/2022/01/25/1-26-22-wi-senate-sends-critical-race-theory-ban-to-evers/,20220126T053000Z,great98.net,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN Acosta Says New Anti - CRT Law is Making Virginia a  Soviet - Style Police State  ,https://www.newsbusters.org/blogs/nb/kevin-tober/2022/01/25/cnns-acosta-says-new-anti-crt-law-making-virginia-soviet-style,20220126T064500Z,newsbusters.org,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Letter : CRT asks hard , important questions",https://journalstar.com/opinion/letters/letter-crt-asks-hard-important-questions/article_2605ad2f-d28f-54d0-827e-4ec0a679f501.html,20220126T084500Z,journalstar.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carmel critical race theory controversy : A timeline,https://www.indystar.com/in-depth/news/local/hamilton-county/education/2021/06/22/dei-efforts-spotlight-schools-hamilton-county-diversity-inclusion-equity/7578875002/,20220126T171500Z,indystar.com,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical race theory spotlighted in Hamilton County school districts,https://www.indystar.com/story/news/local/hamilton-county/education/2021/06/23/critical-race-theory-hamilton-county-indiana-schools-controversies-carmel-fishers-dei-noblesvillle/7719017002/,20220126T171500Z,indystar.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Critical Race Theory  Bill Passed To WI Gov . Tony Evers,https://patch.com/wisconsin/milwaukee/critical-race-theory-bill-passed-wi-gov-tony-evers,20220126T180000Z,patch.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Critical race theory divides educators , state leaders",https://wbhm.org/2022/critical-race-theory-divides-gulf-south-educators-and-state-leaders/,20220126T184500Z,wbhm.org,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Critical race theory , Big Tech on Georgia Senate GOP hit list",https://www.henryherald.com/local/critical-race-theory-big-tech-on-georgia-senate-gop-hit-list/article_856206a6-0a7f-53e6-b490-bd19f9600412.html,20220126T193000Z,henryherald.com,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Critical race theory divides Gulf South educators , leaders :  It not going to change what I do  ",https://www.wrkf.org/education/2022-01-26/critical-race-theory-divides-gulf-south-educators-leaders-its-not-going-to-change-what-i-do,20220126T204500Z,wrkf.org,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
New proposals rejecting CRT see through radical talking points,https://www.washingtontimes.com:443/news/2022/jan/26/new-proposals-rejecting-crt-see-through-radical-ta/,20220126T204500Z,washingtontimes.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Youngkin launches tip line for parents to report schools teaching critical race theory,http://www.truenorthreports.com/youngkin-launches-tip-line-for-parents-to-report-schools-teaching-critical-race-theory,20220126T210000Z,truenorthreports.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC lawmakers vow to take time on critical race theory rules,https://www.ivpressonline.com/news/nation/sc-lawmakers-vow-to-take-time-on-critical-race-theory-rules/article_4eac3137-c8df-5265-8852-f10d863b5f64.html,20220126T221500Z,ivpressonline.com,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Youngkin opens anonymous tip line for parents to report schools teaching Critical Race Theory,https://www.bizpacreview.com/2022/01/26/youngkin-opens-anonymous-tip-line-for-parents-to-report-schools-teaching-critical-race-theory-1193219/,20220126T221500Z,bizpacreview.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Letter : McDermott ignores filibuster history , critical race theory",https://www.stltoday.com/opinion/mailbag/letter-mcdermott-ignores-filibuster-history-critical-race-theory/article_3837df24-8b95-52e9-bdf5-343d2670f1f2.html,20220126T224500Z,stltoday.com,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cherokee County state lawmaker introduces bill to ban critical race theory in schools,https://www.tribuneledgernews.com/local_news/cherokee-county-state-lawmaker-introduces-bill-to-ban-critical-race-theory-in-schools/article_6197f430-7d53-11ec-9de1-27d4d9ae4953.html,20220126T233000Z,tribuneledgernews.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Governor Glenn Youngkin says he wants parents to keep an eye out for CRT,https://937now.iheart.com/content/2022-01-26-governor-glenn-youngkin-says-he-wants-parents-to-keep-an-eye-out-for-crt/,20220127T001500Z,937now.iheart.com,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana House approves CRT - inspired bill limiting what can be taught in classrooms,https://www.msn.com/en-us/lifestyle/cleaning-and-organizing/indiana-house-approves-crt-inspired-bill-limiting-what-can-be-taught-in-classrooms/ar-AATbcF9,20220127T001500Z,msn.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB 1134 : Indiana House approves Critical Race Theory - inspired bill,https://www.indystar.com/story/news/education/2022/01/26/hb-1134-indiana-critical-race-theory-schools-crt-bill/9225989002/,20220127T003000Z,indystar.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Democrat delegate attacks Youngkin faith , says his CRT ban shows he  not a Christian  ",https://www.foxnews.com/politics/democrat-delegate-attacks-youngkins-faith-says-his-day-1-agenda-shows-hes-not-a-christian,20220127T014500Z,foxnews.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
